Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
53369734,Weather Girl,Rachel Lynn Solomon,"Solomon, Rachel Lynn",,"=""0593200144""","=""9780593200148""",0,3.65,Berkley,Paperback,336,2022,2022,,2021/11/18,to-read,to-read (#932),to-read,,,,0,0
43587168,"Jade City (The Green Bone Saga, #1)",Fonda Lee,"Lee, Fonda",,"=""0356510484""","=""9780356510484""",4,4.11,Orbit,Kindle Edition,605,2017,2017,2021/11/18,2020/09/23,"asian, bipoc, books-i-own, urban-fantasy","asian (#65), bipoc (#76), books-i-own (#85), urban-fantasy (#53)",read,,,,1,0
56793220,Bet on It,Jodie Slaughter,"Slaughter, Jodie",,"=""1250821827""","=""9781250821829""",0,3.55,St. Martin's,Paperback,320,2022,2022,,2021/11/16,to-read,to-read (#929),to-read,,,,0,0
58452297,Rules of Engagement,Natalie Caña,"Caña, Natalie",,"=""""","=""""",0,0.0,Mira Books,,,2022,,,2021/11/15,to-read,to-read (#928),to-read,,,,0,0
58917390,A Proposal They Can't Refuse,Natalie Caña,"Caña, Natalie",,"=""0369718445""","=""9780369718440""",0,3.78,MIRA,ebook,400,2022,2022,,2021/11/15,to-read,to-read (#927),to-read,,,,0,0
22020052,"It Ain't Me, Babe (Hades Hangmen, #1)",Tillie Cole,"Cole, Tillie",,"=""""","=""""",4,4.07,Tillie Cole LTD,Kindle Edition,466,2014,2014,2021/11/09,2021/11/09,"kindle-unlimited, contemporary-romance","kindle-unlimited (#41), contemporary-romance (#194)",read,,,,1,0
58762117,To Love Jason Thorn,Ella Maise,"Maise, Ella",,"=""""","=""""",3,3.81,,Kindle Edition,428,2021,2015,2021/11/08,2021/11/08,"kindle-unlimited, contemporary-romance","kindle-unlimited (#40), contemporary-romance (#193)",read,,,,1,0
6522689,"Caressed by Ice (Psy-Changeling, #3)",Nalini Singh,"Singh, Nalini",,"=""""","=""""",4,4.29,Berkley ,Kindle Edition,388,2007,2007,2021/11/06,2021/11/05,"asian, bipoc, books-i-own, urban-fantasy","asian (#64), bipoc (#75), books-i-own (#83), urban-fantasy (#51)",read,,,,1,0
57477082,Every Variable of Us,Charles A. Bush,"Bush, Charles A.",,"=""1635830745""","=""9781635830743""",0,4.07,North Star Editions,Hardcover,400,2022,2022,,2021/11/05,to-read,to-read (#926),to-read,,,,0,0
54557816,Dreams Lie Beneath,Rebecca   Ross,"Ross, Rebecca",,"=""""","=""""",0,4.12,Quill Tree Books,Kindle Edition,496,2021,2021,,2021/11/04,to-read,to-read (#925),to-read,,,,0,0
55545191,So This Is Ever After,F.T. Lukens,"Lukens, F.T.",,"=""""","=""""",0,3.96,Margaret K. McElderry Books,Kindle Edition,352,2022,2022,,2021/11/03,to-read,to-read (#924),to-read,,,,0,0
55923578,"Violet Made of Thorns (Violet Made of Thorns, #1)",Gina Chen,"Chen, Gina",,"=""""","=""""",0,3.60,Delacorte Press,Kindle Edition,364,2022,2022,,2021/11/03,to-read,to-read (#923),to-read,,,,0,0
41015038,My Best Friend's Exorcism,Grady Hendrix,"Hendrix, Grady",,"=""""","=""""",4,3.96,Quirk Books,Kindle Edition,337,2016,2016,2021/11/03,2021/11/02,"horror, scribd-reads","horror (#17), scribd-reads (#27)",read,,,,1,0
52695036,"Recipe for Persuasion (The Rajes, #2)",Sonali Dev,"Dev, Sonali",,"=""0062839071""","=""9780062839077""",0,3.80,William Morrow Paperbacks,Paperback,464,2020,2020,,2021/11/01,to-read,to-read (#922),to-read,,,,0,0
58502675,"Four Aunties and a Wedding (Aunties, #2)",Jesse Q. Sutanto,"Sutanto, Jesse Q.",,"=""0593333055""","=""9780593333051""",0,3.46,Berkley,Paperback,293,2022,2022,,2021/11/01,to-read,to-read (#921),to-read,,,,0,0
46156814,"Song of Blood & Stone (Earthsinger Chronicles, #1)",L. Penelope,"Penelope, L.",,"=""""","=""""",3,3.72,St. Martin's Griffin,Kindle Edition,523,2019,2015,2021/11/01,2021/09/20,"bipoc, books-i-own, fantasy","bipoc (#74), books-i-own (#82), fantasy (#193)",read,"Actual rating - 2.5⭐<br/><br/>This is a case of promising plot but poor execution. This had the potential to explore the deep seated racism and homophobia and several factors. The world built was confusing till the end, with no proper explanation given. The characters and their mannerisms were forced and their interactions often felt unnatural. The romance is kind of insta love but it was more like a badly written historical romance. The plot twists and the motivations of the villains were underwhelming and everything just happened in a click without any apparent difficulty. The only thing that I liked was the folktales at the beginning of the chapters. I'm deeply disappointed as I had high expectations after reading the blurb. Wouldn't recommend this at all.",,,1,0
50160739,The Year of the Witching,Alexis Henderson,"Henderson, Alexis",,"=""""","=""""",5,3.81,Transworld Digital,Kindle Edition,355,2020,2020,2021/10/28,2021/10/27,"horror, books-i-own, 2021-favorites","horror (#16), books-i-own (#81), 2021-favorites (#38)",read,,,,1,0
58991592,"Bad Lands (Savage Lands, #4)",Stacey Marie Brown,"Brown, Stacey Marie",,"=""""","=""""",2,4.20,Independently Published,Kindle Edition,359,2021,2021,2021/10/25,2021/10/25,"scribd-reads, urban-fantasy","scribd-reads (#26), urban-fantasy (#50)",read,,,,1,0
56428143,"Wild Lands (Savage Lands, #2)",Stacey Marie Brown,"Brown, Stacey Marie",,"=""""","=""""",3,4.21,Amazon Digital Services,Kindle Edition,297,2021,2021,2021/10/25,2021/10/24,"scribd-reads, urban-fantasy","scribd-reads (#24), urban-fantasy (#48)",read,,,,1,0
54801674,"Savage Lands (Savage Lands, #1)",Stacey Marie Brown,"Brown, Stacey Marie",,"=""""","=""""",4,4.14,,Kindle Edition,423,2020,2020,2021/10/24,2021/10/24,"scribd-reads, urban-fantasy","scribd-reads (#23), urban-fantasy (#47)",read,,,,1,0
56087145,"Archangel's Light (Guild Hunter, #14)",Nalini Singh,"Singh, Nalini",,"=""0593198158""","=""9780593198155""",4,4.29,Berkley,ebook,396,2021,2021,2021/10/24,2021/10/22,"arcs, asian, bipoc, urban-fantasy","arcs (#17), asian (#63), bipoc (#73), urban-fantasy (#46)",read,Thank you to the publisher for providing me with an e-arc in exchange for an honest review.<br/><br/>Aodhan and Illium's relationship was something that I craved to read more about. I was filled with equal parts of dread and anticipation to see how the story pans out. I loved that we see glimpses of their centuries old friendship. I adored reading about baby Illium and Aodhan. This story is about healing and acceptance. It is not focused on the romance but the development of their relationship. Overall I'm very satisfied with the way everything turned out. The readers who are looking forward to read this will not be disappointed.,,,1,0
57446423,"A Shadow in the Ember (Flesh and Fire, #1)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""""","=""""",4,4.48,Blue Box Press,Kindle Edition,647,2021,2021,2021/10/22,2021/03/11,"books-i-own, romantic-fantasy","books-i-own (#80), romantic-fantasy (#46)",read,,,,1,0
55144174,Fifteen Hundred Miles from the Sun,Jonny Garza Villa,"Villa, Jonny Garza",,"=""""","=""""",0,4.19,Skyscape,Kindle Edition,354,2021,2021,,2021/07/22,to-read,to-read (#788),to-read,,,,0,0
21341039,"The Blood of Olympus (The Heroes of Olympus, #5)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",5,4.43,Puffin,Kindle Edition,528,2014,2014,2021/10/17,2018/12/22,"urban-fantasy, books-i-own","urban-fantasy (#44), books-i-own (#79)",read,,,,1,0
20246699,"The House of Hades (Heroes of Olympus, #4)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",5,4.56,Puffin,Kindle Edition,609,2013,2013,2021/10/15,2018/11/06,"books-i-own, urban-fantasy","books-i-own (#78), urban-fantasy (#43)",read,,,,2,0
53939777,"The Mark of Athena (Heroes of Olympus, #3)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",5,4.47,Puffin,Kindle Edition,604,2012,2012,2021/10/14,2018/11/06,"books-i-own, urban-fantasy","books-i-own (#77), urban-fantasy (#42)",read,,,,2,0
53939743,"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",5,4.42,Puffin,Kindle Edition,546,2011,2011,2021/10/13,2018/12/19,urban-fantasy,urban-fantasy (#41),read,,,,2,0
53882878,"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",4,4.31,Puffin,Kindle Edition,580,2010,2010,2021/10/12,2021/10/11,"books-i-own, urban-fantasy","books-i-own (#76), urban-fantasy (#40)",read,As enjoyable as the first time I read. But I spent the whole book waiting for Percy's story.,,,1,0
54661258,Tryst Six Venom,Penelope Douglas,"Douglas, Penelope",,"=""""","=""""",4,3.95,Penelope Douglas LLC,Kindle Edition,587,2021,2021,2021/10/08,2021/09/11,"contemporary-romance, kindle-unlimited","contemporary-romance (#192), kindle-unlimited (#39)",read,,,,1,0
54308167,"Fake (Madison Kate, #3)",Tate James,"James, Tate",,"=""""","=""""",3,4.42,Foxy Publishing,Kindle Edition,436,2020,2020,2021/10/07,2021/10/06,"kindle-unlimited, romantic-suspense","kindle-unlimited (#38), romantic-suspense (#82)",read,,,,1,0
53351017,"Liar (Madison Kate, #2)",Tate James,"James, Tate",,"=""""","=""""",3,4.40,,Kindle Edition,448,2020,2020,2021/10/06,2021/10/05,"kindle-unlimited, romantic-suspense","kindle-unlimited (#37), romantic-suspense (#81)",read,,,,1,0
48642680,"Hate (Madison Kate, #1)",Tate James,"James, Tate",,"=""""","=""""",3,4.25,Foxy Publishing,Kindle Edition,418,2020,2020,2021/10/05,2021/10/05,"kindle-unlimited, romantic-suspense","kindle-unlimited (#36), romantic-suspense (#80)",read,,,,1,0
58724876,Fake It Till You Bake It,Jamie Wesley,"Wesley, Jamie",,"=""1250801850""","=""9781250801852""",0,3.60,Griffin,Paperback,336,2022,2022,,2021/09/22,to-read,to-read (#904),to-read,,,,0,0
56220780,"Reclaimed (Shadow Beast Shifters, #2)",Jaymin Eve,"Eve, Jaymin",,"=""""","=""""",2,4.37,Amazon Digital Services,Kindle Edition,386,2021,2021,2021/10/04,2021/10/03,,,read,,,,1,0
55189382,"Rejected (Shadow Beast Shifters, #1)",Jaymin Eve,"Eve, Jaymin",,"=""""","=""""",3,4.19,,Kindle Edition,398,2020,2020,2021/10/03,2021/10/03,"romantic-fantasy, kindle-unlimited, urban-fantasy","romantic-fantasy (#44), kindle-unlimited (#35), urban-fantasy (#39)",read,,,,1,0
56596884,"The Light at the Bottom of the World (Light the Abyss, #1)",London Shah,"Shah, London",,"=""""","=""""",0,3.74," Little, Brown Books for Young Readers",Paperback,336,2021,2019,,2021/10/02,to-read,to-read (#920),to-read,,,,0,0
53439441,"Yes & I Love You (Say Everything, #1)",Roni Loren,"Loren, Roni",,"=""1728229618""","=""9781728229614""",0,3.96,Sourcebooks Casablanca,Paperback,352,2021,2021,,2021/10/01,to-read,to-read (#919),to-read,,,,0,0
53746015,"All the Feels (Spoiler Alert, #2)",Olivia Dade,"Dade, Olivia",,"=""006300559X""","=""9780063005594""",0,3.88,Avon,ebook,385,2021,2021,,2021/09/29,to-read,to-read (#918),to-read,,,,0,0
45694898,Marriage for One,Ella Maise,"Maise, Ella",,"=""""","=""""",2,3.89,Ella Maise,Kindle Edition,520,2019,2019,2021/09/27,2021/09/26,"contemporary-romance, scribd-reads","contemporary-romance (#191), scribd-reads (#20)",read,Too long and boring. Wasn't invested in the story and the characters were bland.,,,1,0
58472628,Truth and Other Lies (The Nine Worlds Rising #1),Lyra Wolf,"Wolf, Lyra",,"=""""","=""9781944912260""",0,4.04,Ravenwell Press,Kindle Edition,,2021,,,2021/09/27,to-read,to-read (#917),to-read,,,,0,0
58899386,Only a Monster,Vanessa Len,"Len, Vanessa",,"=""""","=""""",4,3.89,Hodder & Stoughton,Kindle Edition,349,2022,2022,2021/09/26,2021/09/25,"arcs, asian, bipoc, time-travel, urban-fantasy","arcs (#16), asian (#62), bipoc (#72), time-travel (#1), urban-fantasy (#38)",read,"Thank you to Hodder & Stoughton for providing me with an arc in exchange for an honest review.<br/><br/>It was the perfect summer for Joan. She is spending time with her grandmother in London and has a date with a cute boy, Nick. But things don't go quite as well as she hoped. She is struck with the terrible reality where she is a monster and the boy she is attracted to is a legendary monster slayer. A new alliance with Aaron Oliver, she runs in search for answers and understand this terrible and enchanting power she possesses. This story was surprisingly engaging with never a boring moment. A naive girl in the beginning, Joan becomes jaded with events that unfold. At times, I was quite frustrated with her impulsive decisions but I liked the character growth. The monster powers were intriguing but I hope to see more in the next books. It has some of the standard tropes like coming into new powers, star-crossed love but the main character being the monster in the story made it all the more interesting. I don't quite ship the main relationship as I always tend to like the dark haired love interest.   There were a lot of questions that I want to be answered by the end of the book. Luckily this is a series, so I hope to get more knowledge about the fantasy elements. You wouldn't want to miss this exciting urban fantasy.",,,1,0
57803147,The Kindred,Alechia Dow,"Dow, Alechia",,"=""133541861X""","=""9781335418616""",0,3.68,Inkyard Press,Hardcover,400,2022,2022,,2021/09/26,to-read,to-read (#916),to-read,,,,0,0
57305365,"Love, Comment, Subscribe (Ponto Beach Reunion)",Cathy Yardley,"Yardley, Cathy",,"=""1542030005""","=""9781542030007""",0,3.77,Montlake,Paperback,335,2021,2021,,2021/09/26,to-read,to-read (#915),to-read,,,,0,0
48656848,Afterlove,Tanya Byrne,"Byrne, Tanya",,"=""1444955950""","=""9781444955958""",0,4.04,Hodder Children's Books,Paperback,389,2021,2021,,2021/09/26,to-read,to-read (#914),to-read,,,,0,0
44246137,"Girls of Fate and Fury (Girls of Paper and Fire, #3)",Natasha Ngan,"Ngan, Natasha",,"=""""","=""""",4,4.15,Hodder & Stoughton,Kindle Edition,400,2021,2021,2021/09/25,2021/05/04,"arcs, asian, bipoc, fantasy","arcs (#15), asian (#61), bipoc (#71), fantasy (#192)",read,"CW : Sexual abuse, physical and emotional trauma, post-traumatic stress disorder, racism, misogyny<br/><br/>Thank you to the publisher for providing me with an advanced copy in exchange for an honest review.<br/><br/>Girls of Fate and Fury  is a solid finale that masterfully weaves the painful realities of the war. After where the story ended in the previous book, we see the fallout and the stirrings of war in Ikhara. With Lei and Wren separated, each of them is trying to survive on their own.  I liked how the author dealt with the characters emotional trauma. I couldn't get enough of Wren and Lei. Their character development throughout the trilogy was very well done. It surprised me how much I grew to like Blue, whom I despised in the beginning. However, I felt indifferent towards the struggles in this book. It felt rushed and sometimes disjointed that I was unable to truly engage with the story. The ending was bittersweet with hope towards a bright future but the execution felt slightly underwhelming. This still remains as one of my favourite fantasy series that I would highly recommend.",,,1,0
55812605,Hotel Magnifique,Emily J. Taylor,"Taylor, Emily J.",,"=""0593404513""","=""9780593404515""",0,3.80,Razorbill,Hardcover,400,2022,2022,,2021/09/24,to-read,to-read (#913),to-read,,,,0,0
53344933,I'm So Not Over You,Kosoko Jackson,"Jackson, Kosoko",,"=""""","=""""",0,3.37,Berkley,ebook,,2022,2022,,2021/09/23,to-read,to-read (#912),to-read,,,,0,0
58997095,Waiting On Wendy,Tanzania Glover,"Glover, Tanzania",,"=""""","=""""",0,4.22,,Kindle Edition,,2021,,,2021/09/22,to-read,to-read (#911),to-read,,,,0,0
56918560,D'Vaughn and Kris Plan a Wedding,Chencia C. Higgins,"Higgins, Chencia C.",,"=""""","=""""",0,4.05,Carina Adores,Kindle Edition,332,2022,2022,,2021/09/22,to-read,to-read (#910),to-read,,,,0,0
53107420,"One True Loves (Happily Ever Afters, #2)",Elise Bryant,"Bryant, Elise",,"=""""","=""""",0,3.92,Balzer + Bray,Hardcover,,2022,2022,,2021/09/22,to-read,to-read (#909),to-read,,,,0,0
57499854,The Love Con,Seressia Glass,"Glass, Seressia",,"=""0593199057""","=""9780593199053""",0,3.70,Berkley,Paperback,309,2021,2021,,2021/09/22,to-read,to-read (#908),to-read,,,,0,0
57504852,American Royalty,Tracey Livesay,"Livesay, Tracey",,"=""0063084511""","=""9780063084513""",0,3.65,William Morrow Paperbacks,ebook,384,2022,2022,,2021/09/22,to-read,to-read (#907),to-read,,,,0,0
58537382,Business Not As Usual,Sharon C. Cooper,"Cooper, Sharon C.",,"=""0593335252""","=""9780593335253""",0,3.77,Berkley,Paperback,320,2022,2022,,2021/09/22,to-read,to-read (#906),to-read,,,,0,0
57818285,Digging Up Love (Taste of Love #1),Chandra Blumberg,"Blumberg, Chandra","Keylor Leigh, Amir Abdullah","=""1713625032""","=""9781713625032""",0,3.56,Brilliance Audio,Audio CD,,2022,2022,,2021/09/22,to-read,to-read (#905),to-read,,,,0,0
57925077,Getting His Game Back,Gia de Cadenet,"Cadenet, Gia de",,"=""0593356624""","=""9780593356623""",0,3.61,Dell,Paperback,336,2022,2022,,2021/09/22,to-read,to-read (#904),to-read,,,,0,0
58100280,The Cheat Sheet,Sarah       Adams,"Adams, Sarah",,"=""""","=""""",0,3.74,,Kindle Edition,306,2021,2021,,2021/09/22,to-read,to-read (#903),to-read,,,,0,0
37541303,"One Apocalypse (The Dark Side, #4)",Kristy Cunning,"Cunning, Kristy",,"=""""","=""""",3,4.15,,Kindle Edition,285,2018,2018,2021/09/22,2021/09/21,"romantic-fantasy, scribd-reads","romantic-fantasy (#43), scribd-reads (#19)",read,,,,1,0
40667614,"Two Kingdoms (The Dark Side, #3)",Kristy Cunning,"Cunning, Kristy",,"=""""","=""""",3,4.07,,Kindle Edition,211,2018,2018,2021/09/21,2021/09/21,"romantic-fantasy, scribd-reads","romantic-fantasy (#42), scribd-reads (#18)",read,,,,1,0
36839899,"Three Trials (The Dark Side, #2)",Kristy Cunning,"Cunning, Kristy",,"=""""","=""""",4,4.22,,Kindle Edition,210,2017,2017,2021/09/21,2021/09/21,"romantic-fantasy, scribd-reads","romantic-fantasy (#41), scribd-reads (#17)",read,,,,1,0
36550871,"Four Psychos (The Dark Side, #1)",Kristy Cunning,"Cunning, Kristy",,"=""""","=""""",4,4.17,C.M. Owens,Kindle Edition,173,2017,2017,2021/09/21,2021/09/21,"romantic-fantasy, scribd-reads","romantic-fantasy (#40), scribd-reads (#16)",read,,,,1,0
56978089,"A Magic Steeped in Poison (The Book of Tea, #1)",Judy I. Lin,"Lin, Judy I.",,"=""1250767083""","=""9781250767080""",0,3.87,Feiwel and Friends,Hardcover,384,2022,2022,,2021/09/20,to-read,to-read (#902),to-read,,,,0,0
48506393,"A Venom Dark and Sweet (The Book of Tea, #2)",Judy I. Lin,"Lin, Judy I.",,"=""""","=""""",0,3.66,Feiwel and Friends,,352,2022,2022,,2021/09/20,to-read,to-read (#901),to-read,,,,0,0
54626426,"A Game of Fate (Hades Saga, #1)",Scarlett St.  Clair,"Clair, Scarlett St.",,"=""""","=""""",0,4.07,,Kindle Edition,379,2020,2020,,2021/09/20,to-read,to-read (#900),to-read,,,,0,0
55604481,"A Touch of Malice (Hades x Persephone Saga, #3)",Scarlett St.  Clair,"Clair, Scarlett St.",,"=""""","=""""",0,3.97,,Kindle Edition,418,2021,2021,,2021/09/20,to-read,to-read (#899),to-read,,,,0,0
53143734,"A Touch of Ruin (Hades x Persephone Saga, #2)",Scarlett St.  Clair,"Clair, Scarlett St.",,"=""""","=""9798637299126""",0,3.82,Scarlett  St. Clair,Paperback,417,2020,2020,,2021/09/20,to-read,to-read (#898),to-read,,,,0,0
56868996,Two Houses,Suleena Bibra,"Bibra, Suleena",,"=""""","=""""",0,3.65,Carina Press,Kindle Edition,339,2021,,,2021/09/20,to-read,to-read (#897),to-read,,,,0,0
36607009,The Magpie Lord (A Charm of Magpies #1),K.J. Charles,"Charles, K.J.",,"=""""","=""""",0,4.05,KJC Books,Kindle Edition,204,2017,2013,,2021/09/20,to-read,to-read (#896),to-read,,,,0,0
54802053,"A Reckless Note (Brilliance Trilogy, #1)",Lisa Renee Jones,"Jones, Lisa Renee",,"=""""","=""""",0,4.32,Julie Patra Publishing,Kindle Edition,288,2020,2020,,2021/09/20,to-read,to-read (#895),to-read,,,,0,0
25526465,"Truth or Beard (Winston Brothers, #1)",Penny Reid,"Reid, Penny",,"=""""","=""""",0,3.89,Cipher-Naught,Kindle Edition,338,2015,2015,,2021/09/20,to-read,to-read (#894),to-read,,,,0,0
55690154,"Tarnished Empire (Dark Shores, #0.5)",Danielle L. Jensen,"Jensen, Danielle L.",,"=""""","=""""",0,4.28, CLA ,Kindle Edition,273,2021,2021,,2021/09/20,to-read,to-read (#893),to-read,,,,0,0
11127294,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""""","=""""",0,4.52,Gollancz,Kindle Edition,676,2010,2007,,2021/09/20,to-read,to-read (#892),to-read,,,,0,0
55156106,At the End of the Matinee,Keiichirō Hirano,"Hirano, Keiichirō",Juliet Winters Carpenter,"=""""","=""""",0,3.87,Amazon Crossing,Kindle Edition,312,2021,2016,,2021/09/20,to-read,to-read (#891),to-read,,,,0,0
41038946,The Strange Journey of Alice Pendelbury,Marc Levy,"Levy, Marc",Chris Murray,"=""""","=""""",0,4.02,Amazon Crossing,Kindle Edition,278,2019,2011,,2021/09/20,to-read,to-read (#890),to-read,,,,0,0
49434305,A Single Swallow,张翎,"张翎, 张翎","Zhang  Ling, Shelly Bryant","=""""","=""""",0,4.18, Amazon Crossing,Kindle Edition,304,2020,2017,,2021/09/20,to-read,to-read (#889),to-read,,,,0,0
53838071,The Complete Witcher,Andrzej Sapkowski,"Sapkowski, Andrzej",,"=""1473232481""","=""""",0,4.49,Gollancz,Kindle Edition,3682,2020,,,2021/09/20,to-read,to-read (#888),to-read,,,,0,0
30293112,The Gentleman Bastard Sequence (Gentleman Bastard #1-3),Scott Lynch,"Lynch, Scott",,"=""""","=""""",0,4.53,Gollancz,Kindle Edition,2240,2016,2015,,2021/09/20,to-read,to-read (#887),to-read,,,,0,0
44028560,"The Goblin Emperor (The Goblin Emperor, #1)",Katherine Addison,"Addison, Katherine",,"=""""","=""""",0,4.07,Solaris,Kindle Edition,449,2019,2014,,2021/09/20,to-read,to-read (#886),to-read,,,,0,0
30070018,Homegoing,Yaa Gyasi,"Gyasi, Yaa",,"=""""","=""""",0,4.47,Penguin,Kindle Edition,315,2016,2016,,2021/09/20,to-read,to-read (#884),to-read,,,,0,0
25867826,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,Jonas Jonasson,"Jonasson, Jonas",Roy Bradbury,"=""""","=""""",0,3.82,Abacus,Kindle Edition,402,2015,2009,,2021/09/20,to-read,to-read (#885),to-read,,,,0,0
48664260,The Authenticity Project,Clare Pooley,"Pooley, Clare",,"=""""","=""""",0,3.94,Transworld Digital,Kindle Edition,410,2020,2020,,2021/09/20,to-read,to-read (#883),to-read,,,,0,0
50725942,"The Boyfriend Project (The Boyfriend Project, #1)",Farrah Rochon,"Rochon, Farrah",,"=""""","=""""",0,3.58,Headline Eternal,Kindle Edition,358,2020,2020,,2021/09/20,to-read,to-read (#882),to-read,,,,0,0
58140957,Gold Diggers,Sanjena Sathian,"Sathian, Sanjena",,"=""""","=""""",0,3.59,HarperCollins India,Kindle Edition,242,2021,2021,,2021/09/20,to-read,to-read (#881),to-read,,,,0,0
58597096,"Beard Science (Winston Brothers, #3)",Penny Reid,"Reid, Penny",,"=""""","=""""",0,4.40,Cipher-Naught,Kindle Edition,559,2021,2016,,2021/09/20,to-read,to-read (#880),to-read,,,,0,0
52146466,Before the Coffee Gets Cold,Toshikazu Kawaguchi,"Kawaguchi, Toshikazu",Geoffrey Trousselot,"=""1035034506""","=""9781035034505""",0,3.72,Picador,Kindle Edition,227,2019,2015,,2021/09/20,to-read,to-read (#879),to-read,,,,0,0
12968706,"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",0,4.38,Gollancz,Kindle Edition,804,2010,2007,,2021/09/20,to-read,to-read (#878),to-read,,,,0,0
55494754,The Heart Asks Pleasure First,Karuna Ezara Parikh,"Parikh, Karuna Ezara",,"=""""","=""""",0,4.22,,Kindle Edition,,2020,2020,,2021/09/20,to-read,to-read (#877),to-read,,,,0,0
49205881,"Moonflower Murders (Susan Ryeland, #2)",Anthony Horowitz,"Horowitz, Anthony",,"=""""","=""""",0,4.05,Cornerstone Digital,Kindle Edition,608,2020,2020,,2021/09/20,to-read,to-read (#876),to-read,,,,0,0
12424513,"The Duke's Perfect Wife (Mackenzies & McBrides, #4)",Jennifer Ashley,"Ashley, Jennifer",,"=""""","=""""",0,3.94,Berkley,Kindle Edition,320,2012,2012,,2021/09/20,to-read,to-read (#875),to-read,,,,0,0
12436973,The Capture of the Earl of Glencrae (The Cynster Sisters Trilogy #3),Stephanie Laurens,"Laurens, Stephanie",,"=""""","=""""",0,4.13,,Kindle Edition,673,,2012,,2021/09/20,to-read,to-read (#874),to-read,,,,0,0
33259027,"The Duchess Deal (Girl Meets Duke, #1)",Tessa Dare,"Dare, Tessa",,"=""""","=""""",0,4.00,Avon,Kindle Edition,389,2017,2017,,2021/09/20,to-read,to-read (#872),to-read,,,,0,0
15999312,"Kiss of Steel (London Steampunk, #1)",Bec McMaster,"McMaster, Bec",,"=""""","=""""",0,3.86, Sourcebooks Casablanca,Kindle Edition,448,2012,2012,,2021/09/20,to-read,to-read (#873),to-read,,,,0,0
13255416,Indigo,Beverly Jenkins,"Jenkins, Beverly",,"=""""","=""""",0,4.33,NYLA,Kindle Edition,308,2011,1996,,2021/09/20,to-read,to-read (#871),to-read,,,,0,0
25039598,"Lady Be Good (Rules for the Reckless, #3)",Meredith Duran,"Duran, Meredith",,"=""""","=""""",0,3.83,Headline Eternal,Kindle Edition,401,2015,2015,,2021/09/20,to-read,to-read (#870),to-read,,,,0,0
28404819,I Found You,Lisa Jewell,"Jewell, Lisa",,"=""""","=""""",0,3.97,Cornerstone Digital,Kindle Edition,354,2016,2016,,2021/09/20,to-read,to-read (#869),to-read,,,,0,0
39691481,The Corset,Laura  Purcell,"Purcell, Laura",,"=""""","=""""",0,4.15,Raven Books,Kindle Edition,416,2018,2018,,2021/09/20,to-read,to-read (#867),to-read,,,,0,0
57963881,"The Roommate Risk (The Midnight Heat Collection, #3)",Talia Hibbert,"Hibbert, Talia",,"=""""","=""""",0,3.85,Nixon House,Kindle Edition,352,2021,2018,,2021/09/20,to-read,to-read (#868),to-read,,,,0,0
23786310,"The Spymaster's Lady (Spymasters, #1)",Joanna Bourne,"Bourne, Joanna",,"=""""","=""""",0,4.00,Headline Eternal,Kindle Edition,386,2014,2008,,2021/09/20,to-read,to-read (#866),to-read,,,,0,0
55808539,Roommate (Vino & Veritas #19),Sarina Bowen,"Bowen, Sarina",,"=""""","=""""",0,4.07,Tuxbury Publishing LLC,Kindle Edition,306,2021,2021,,2021/09/20,to-read,to-read (#865),to-read,,,,0,0
25201920,"The Long Way to a Small, Angry Planet (Wayfarers, #1)",Becky  Chambers,"Chambers, Becky",,"=""""","=""""",0,4.18,Hodderscape,Kindle Edition,519,2015,2014,,2021/09/20,to-read,to-read (#863),to-read,,,,0,0
43235972,"The Hypnotist (Joona Linna, #1)",Lars Kepler,"Kepler, Lars",Ann Long,"=""""","=""""",0,3.73,HarperCollins,Kindle Edition,627,2011,2009,,2021/09/20,to-read,to-read (#864),to-read,,,,0,0
40148146,Love From A to Z,S.K. Ali,"Ali, S.K.",,"=""""","=""""",0,4.14,Salaam Reads,Kindle Edition,384,2019,2019,,2021/09/20,to-read,to-read (#862),to-read,,,,0,0
49187294,"A Spindle Splintered (Fractured Fables, #1)",Alix E. Harrow,"Harrow, Alix E.",,"=""""","=""""",0,3.64,Tordotcom,Kindle Edition,128,2021,2021,,2021/09/20,to-read,to-read (#861),to-read,,,,0,0
